account,caption,datetime,day,followers,following,hashtags,isvideo,link,mentions,no_posts,target_lv,timeofday
oldhomelove,"This little cutie is getting her life back!! No more siding for her! c.1884, original adobe ?? #ohlforbes #",2017-08-09T03:49:17.000Z,Wednesday,57800,782,2,False,https://www.instagram.com/p/BXjvyOSgLyv/?taken-by=oldhomelove,0,1645,2482,night
oldhomelove,"""We are just going to do a quick kitchen refresh....."" turned into LET'S JUST DO IT RIGHT!! Byyyyeee 60 years of bad remodels! ???? # #bestjobever (PS, I can't even tell you how cute these layers of 1889-1950 wallpapers are!!! I'll put some on stories :)",2017-08-07T20:02:24.000Z,Monday,57800,782,2,False,https://www.instagram.com/p/BXgVj4_g4Li/?taken-by=oldhomelove,0,1645,1407,night
oldhomelove,It was my birthday Sunday and I didn't let Andy post anything because I'm 35 and feel really old...so here is a floor we are doing in #ohlrubyshouse that's really beautiful. ?? #,2017-08-03T00:54:03.000Z,Thursday,57800,782,2,False,https://www.instagram.com/p/BXT-9mxgJq8/?taken-by=oldhomelove,0,1645,5629,night
oldhomelove,??Here's something pretty to look at from our #book while Andy and I frantically write our outline for the next one!!! ?? Old Home Love 2 (working title ;) coming next fall! # photography: @chauntevaughn styling: @metacoleman_,2017-07-25T00:49:29.000Z,Tuesday,57800,782,2,False,https://www.instagram.com/p/BW8zSQbgS4L/?taken-by=oldhomelove,2,1645,2035,night
scotch_trooper,"“You may FIRE when ready.” - - - - - Being such a big fan of the Michter’s Toasted Barrel Finished Bourbon, I heard rumors of this new Toasted Barrel Finish Rye and was super excited. Especially when I learned it was bottled at Barrel Strength. This release was made by taking the Michter’s US*1 Single Barrel Straight Rye and finishing it in a custom toasted, but not charred, barrel. This extra step adds hints of dark toast and smoke, just the right amount of spice added to an already great dram. Another great release…. delicious. I would love to give it a side by side comparison to the Toasted Bourbon… if I could find a bottle. But in the same light, this is a limited release, so grab a bottle (or two) if you find one.

#Michters #michterstoastedbarrelrye #StarWars #Flametrooper #captainphasma #TheLastJedi @michterswhiskey @michtersmasterdistiller #limitededition #ryewhiskey",2017-09-10T14:41:29.000Z,Sunday,57500,692,8,False,https://www.instagram.com/p/BY3T3KIDDKq/?taken-by=scotch_trooper,2,887,2308,midday
scotch_trooper,"""Now that's a Scotch Trooper!""
- - - - -
I mean, have you ever seen something and thought ""That was made just for me!""? Such was the case when I started seeing this decanter online. Then the messages started flowing in from my followers telling me about it. I had to have it. Then my buddies at @thefowndry stepped in and made it happen. I can't thank them enough. That said, I may or may not have an extra decanter laying around. Future giveaway maybe?

#StormtrooperDecanter #TheFowndry #StarWars #Stormtrooper #Balvenie #TheBalvenie #Doublewood",2017-09-08T13:55:45.000Z,Friday,57500,692,7,False,https://www.instagram.com/p/BYyFCanjsHw/?taken-by=scotch_trooper,1,887,2651,midday
scotch_trooper,"""Laugh it up fuzzball, I just can't decide.""
- - - - -
Many thanks to @beastinthebushes and the rest of my friends over at @pinewoodtr who opened their doors for me to have a mini photoshoot for a few side projects. Of course, I had to bring my toys along to help me choose a cocktail, or two.

#Glenrothes #TheGlenrothes #Glenrothes1995 #ThePinewood #StarWars #Stormtrooper #HanSolo #Chewie",2017-09-07T15:01:26.000Z,Thursday,57500,692,8,False,https://www.instagram.com/p/BYvnwqnjbG7/?taken-by=scotch_trooper,2,887,2009,midday
scotch_trooper,"“I have a bad feeling about this.” - - - - - When my buddies over at @whiskey_library_dc traveled to Islay (my home away from home) to select casks from Kilchoman for a Single Cask Release, I knew immediately that I had to get my hands on a bottle. When the bottle arrived, I surely wasn’t disappointed. This Single Cask Release is a 6yr ex-bourbon expression. The barrel itself is from Buffalo Trace and is guessed to have previously held Blanton’s. The young peat and sugary sweetness play perfectly on the palate, and at cask strength (59.2% ABV) it smooths out nicely and makes you wonder why you aren’t already taking another sip. This is truly a bourbon lovers peated scotch. That said, there are still bottles left, I would pick one up before they are gone.

#Kilchoman #SingleCask #CaskStrength #StarWars #Stormtrooper #WhiskeyLibraryDC #IslayWhisky #Peat #WhiskyWednesday #WhiskeyWednesday @kilchomansinglemalt",2017-09-06T13:50:55.000Z,Wednesday,57500,692,10,False,https://www.instagram.com/p/BYs65UNjiR1/?taken-by=scotch_trooper,2,887,2329,midday
scotch_trooper,"""Noooooooooooooo!""
- - - - -
One of the hardest parts for any whisky enthusiast is finishing a bottle. For me, the first 1/2 goes quickest, the next 1/4 I savor, then the last 1/4 is saved for special moments or visitors. But that moment always comes where you have to bite the bullet and finish it off. What's was your most recent and painful finished bottle?

#Heelslayer #mandown #emptybottle #StarWars #laphroaig #highlandpark",2017-09-03T14:56:11.000Z,Sunday,57500,692,6,False,https://www.instagram.com/p/BYlT-nJnHrt/?taken-by=scotch_trooper,0,887,3002,midday
scotch_trooper,"""May the nosing be with you.""
- - - - -
Today may be #ForceFriday, but it's also the official release of the Macallan Edition No. 3. For this release Master Whisky Maker, Bob Dalgarno teamed up with Master Perfumer @rojadove selecting casks with distinctive aromas to focus on an incredible nose. Then they collaborated with @bompasandparr to create this glorious aroma diffuser to give yet another level of nosing enjoyment as you enjoy your dram. Or you could just use it to make your office smell delicious. Side note: no I have no idea how I got the mist to land in my Glencairn. I mean... yeah, I planned that.

#Macallan #themacallan #macallancreates #macallaneditionno3 #StarWars #stormtrooper #Edition3",2017-09-01T13:42:22.000Z,Friday,57500,692,8,False,https://www.instagram.com/p/BYgB8S6He5a/?taken-by=scotch_trooper,2,887,2462,midday
scotch_trooper,"**Giveaway** I am pretty excited to be teaming up with the guys over at @sipdark for a pretty awesome giveaway. As you may or may not know, my glasses and t-shirts are available to be purchased on their store, but this week we have teamed up to give away this gift pack including:
- 1 bottle @Laphroaig Cairdeas 200th Anniversary Edition
- 1 Scotch Trooper Glencairn Glass
- 1 Scotch Trooper T Shirt
- 1 pack whiskey toothpicks + Leatherworks MN Case
- Cherry wood field notes ***** There are multiple ways to enter: 1. Like this photo. 2. Follow @ and @sipdark 3. Tag three friends below in the comments. *****
For an more entires:
1. Click the link my profile and enter your email address. 2. If you @ and @sipdark and share with friends you get even more entires.
***** Winners will be announced this Friday, September 1st at 9am. Good luck, and may the Force and Dram be with you.

#IGgiveaway #Laphroaig #ScotchTrooper #StarWars #Tshirt #sweepstakes #LaphroaigCairdeas #apparel #freewhisky #giveaway",2017-08-29T14:08:15.000Z,Tuesday,57500,692,10,False,https://www.instagram.com/p/BYYWhRPjSy7/?taken-by=scotch_trooper,6,887,3161,midday
scotch_trooper,"""We may not be able to install a toilet main, but we sure can unbox whisky.""
- - - - -
Living in Jersey during the 90s, Clerks and Mallrats by @thatkevinsmith were played almost daily amongst my friends and I. So as I was scrolling through my old photos and came across this shot, one of my favorite scenes from Clerks popped into my head (Randal discussing the contractors that died on the second Death Star). So, of course I had to watch it. Again. For the 1,000th+ time.

#TheMacallan #Macallan #macallan12 #StarWars #stormtrooper #clerks #SnoochieBoochies",2017-08-28T14:00:50.000Z,Monday,57500,692,7,False,https://www.instagram.com/p/BYVw4EnjIQH/?taken-by=scotch_trooper,1,887,2281,midday
scotch_trooper,"""Echo Base, this is Rogue Two. I've found it. Repeat. I've found it.""
- - - - -
The ever elusive Glenfiddich Snow Phoenix. When a warehouse roof collapses due to snow in 2010 Malt Master Brian Kinsman chose to use the effected casks to create this glorious limited edition whisky. This bottle will more than likely remain unopened for a bit. But we sure enjoyed a good amount of drams while at the distillery a few months ago. Truly one of my favorite Glenfiddich drams I've had the pleasure of having. Such a shame it's so hard to find. It's so sought after that I've seen bottles on auction sites ranging from $500 to $1,700. So yeah. If you see a bottle grab it. And give me a call.

#Glenfiddich #glenfiddichsnowphoenix #SnowPhoenix #StarWars #Hoth #lukeskywalker #wampa #atat #snowtrooper",2017-08-25T15:51:28.000Z,Friday,57500,692,9,False,https://www.instagram.com/p/BYOPJpVjwz4/?taken-by=scotch_trooper,0,887,2501,midday
scotch_trooper,"""A long, long time ago... in a galaxy far away. Naboo was under an attack...""
- - - - -
Can you believe this is my first taste of Springbank? I know, right!? What took me so long? Well, better late than never, beause I sure do love this dram. Such a rich and creamy whisky. One that makes me want to just sit back with a guitar and play the night away. The sherry and light smoke play together perfectly and give you the perfect sweet dessert dram deserving of a killer soundtrack. Again, not sure why it's taken me this long to dive into the @springbankwhisky1828 range. But I'm sure happy I did.

#Springbank #springbankwhisky #StarWars #Stormtrooper #guitar #music #weirdal",2017-08-23T14:24:20.000Z,Wednesday,57500,692,7,False,https://www.instagram.com/p/BYI7lthjzry/?taken-by=scotch_trooper,1,887,2332,midday
scotch_trooper,"#repost from @thesmws
Many thanks to @societyamanda and @thesmws for this writeup and interview.
.
Our whisky influencer interview series continues! Amanda Victoria (@societyamanda) sat down with the famed the @, Mr. Brett Ferencz, to go behind the scenes on what makes his IG following so unique. #theSMWS
.
AV: How'd your love of whisky begin?
.
BF: My whisky journey started only about 4 or 5 years ago. A buddy of mine and I were given tickets to see Rush perform in Nashville. He had been trying to get me to try whisky for a while, and since the seats were free, we splurged and ordered a dram (not that I knew what that was at the time). I was a fan on first sip. It sure didn’t hurt to have such an epic setting and soundtrack to my first whisky. Oh, It was Glenlivet 12yr.
.
AV: How did Scotch Trooper come to be?
.
BF: Scotch Trooper started quite soon after that concert. I knew I had a bunch to learn and wanted to find out from others before I bought my next few bottles. I knew there was a huge whisky community on Social Media but I wanted a screen name that showed I was interested in whisky, but also wasn’t taking myself seriously since I had no idea what I was talking about. I have been a freelance photographer for years, so I started by just posting creative bottle shots (there weren’t many of us back then). One day I posted a few bottles behind one of my daughters Stormtrooper toys. The following day The Balvenie Instagram account reposted that post and I saw the reaction it was getting. I thought, “I may be onto something here”. From there things just grew organically.
.
AV: What's the future of whisky look like to you?
.
BF: I love the experimentation that is going on with different casks, and finishes. It’s really giving the consumer different flavors and expressions to get excited about. But I think the future in whisky is in what you are offering at SWMS. For the enthusiast that wants to look beyond the marketing and completely geek out on a pure whisky from a single cask. It’s drams like those where you can get some unique flavors that otherwise would have been married away to reach a different flavor profile.",2017-08-22T19:24:07.000Z,Tuesday,57500,692,2,False,https://www.instagram.com/p/BYG5GkoDy1w/?taken-by=scotch_trooper,5,887,2452,night
scotch_trooper,"""And everything under the sun is in tune, but the sun is eclipsed by the (that's no) moon.""
- - - - -
I couldn't think of a whisky more fitting today's #SolarEclipse than the Ardbeg Dark Cove. Described as ""The Darkest Ardbeg Ever"". A perfect combo of Peat and Dark Sherry makes for just the right dram to enjoy today as we enjoy the #Eclipse. Which dram will you be enjoying today?

#Ardbeg #ArdbegDarkCove #ECLIPSE2017 #DeathStar #denverandliely #IslayWhisky #ScotchTrooper #PinkFloyd",2017-08-21T13:04:48.000Z,Monday,57500,692,10,False,https://www.instagram.com/p/BYDo5gtDo0B/?taken-by=scotch_trooper,0,887,2232,midday
stevecarter,"This morning's view with @josephreedthepeople, @jdusett and @mimskyle.",2017-09-10T23:31:48.000Z,Sunday,56400,664,0,False,https://www.instagram.com/p/BY4QjS0F55g/?taken-by=stevecarter,3,2246,641,night
stevecarter,After the rain. #explorerochester,2017-09-07T19:09:27.000Z,Thursday,56400,664,1,False,https://www.instagram.com/p/BYwEJMwFm4E/?taken-by=stevecarter,0,2246,900,night
stevecarter,??#explorerochester,2017-09-04T18:59:18.000Z,Monday,56400,664,1,False,https://www.instagram.com/p/BYoUmLalJWf/?taken-by=stevecarter,0,2246,621,evening
stevecarter,For continuity. #explorerochester,2017-09-04T03:09:47.000Z,Monday,56400,664,1,False,https://www.instagram.com/p/BYmn7rEl1TY/?taken-by=stevecarter,0,2246,423,night
stevecarter,Dad getting the gram. Happy birthday @tlsrlcarter. Thankful for you. #explorerochester,2017-09-02T17:59:54.000Z,Saturday,56400,664,1,False,https://www.instagram.com/p/BYjENaTFLCh/?taken-by=stevecarter,1,2246,230,evening
stevecarter,"Always glad to have @typhen in Rochester, even if just for the evening. Got to walk through @kodak's Eastman Business Park with him and some other great people tonight for #KodakCameraClub. The infrastructure and history of the place is amazing. It really is Rochester's version of ""Willy Wonka's Chocolate Factory"" (?? credit to @stoffelmatt) – except you shouldn't eat film and there's no rocket elevators (to my knowledge). #explorerochester",2017-08-31T04:00:16.000Z,Thursday,56400,664,2,False,https://www.instagram.com/p/BYcah9QlZ14/?taken-by=stevecarter,3,2246,301,night
stevecarter,Hi fam ? #explorerochester,2017-08-29T22:09:27.000Z,Tuesday,56400,664,1,False,https://www.instagram.com/p/BYZNloAFENY/?taken-by=stevecarter,0,2246,541,night
stevecarter,Long shadows. #explorerochester #vscox,2017-08-28T21:18:19.000Z,Monday,56400,664,2,False,https://www.instagram.com/p/BYWi8PKFGwT/?taken-by=stevecarter,0,2246,293,night
stevecarter,"The Search for The Lost City of Tryon, 2017.

Yesterday, @brotherless_yo and I went looking for this so-called ""lost city"" which pre-dates Rochester. Well, it's a real thing. Follow the journey so far on my Instagram Story (for the next hour or so). #explorerochester #LostCityOfTryon",2017-08-27T23:58:16.000Z,Sunday,56400,664,2,False,https://www.instagram.com/p/BYUQc5WFqwZ/?taken-by=stevecarter,1,2246,317,night
stevecarter,Needs light. #explorerochester,2017-08-27T17:07:08.000Z,Sunday,56400,664,1,False,https://www.instagram.com/p/BYThZqylL1C/?taken-by=stevecarter,0,2246,311,evening
stevecarter,Dan G. #explorerochester,2017-08-26T20:41:15.000Z,Saturday,56400,664,1,False,https://www.instagram.com/p/BYRVHAdFgUy/?taken-by=stevecarter,0,2246,322,night
stevecarter,Good night with family. There's now 3 siblings in Rochester. @lleahcarterr when you moving here? #explorerochester,2017-08-26T04:01:52.000Z,Saturday,56400,664,1,False,https://www.instagram.com/p/BYPivWDlOz2/?taken-by=stevecarter,1,2246,270,night
mrryanupchurch,Can't wait for @sovereignofstreet - just got a special delivery today with custom dog tags! Don't think havasu is ready for all 25 of us... 'skeddit boys! ?????#dogtags #sovereignofstreet #scootering #getbuck #TVPS #SOSfinals #lakehavasu #lakehavasuskatepark,2017-09-11T15:08:17.000Z,Monday,56300,291,8,False,https://www.instagram.com/p/BY57uUNA4Tm/?taken-by=mrryanupchurch,1,1271,502,midday
mrryanupchurch,Caption this... ??????? #TBT to that time I bailed mid-front flip @travispastrana's backyard mega... ?#GetBuck #scootering #TVPS #peakscootco #resiburn,2017-09-08T00:39:57.000Z,Friday,56300,291,6,False,https://www.instagram.com/p/BYwp91jgJoU/?taken-by=mrryanupchurch,1,1271,973,night
mrryanupchurch,"Manny, man. @woodwardscooter ??? ""GetBuck"" = 10% off @thevaultproscooters // filmed by @danbarrett #TVPS #scootering #mannyman #GetBuck #peakscootco #woodwardscooter",2017-09-03T14:37:58.000Z,Sunday,56300,291,6,True,https://www.instagram.com/p/BYlR5ONAQDm/?taken-by=mrryanupchurch,3,1271,6906,midday
mrryanupchurch,Turndown for what?!? ????? shot by @danbarrett during Week 12 of @woodwardscooter #TVPS #GetBuck #scootering #peakscootco #puns #s1scoot,2017-09-02T22:22:08.000Z,Saturday,56300,291,6,False,https://www.instagram.com/p/BYjiN_7AIV2/?taken-by=mrryanupchurch,2,1271,1050,night
mrryanupchurch,Thank you @sovereignofstreet for the opportunity to shred among some of the best - it's going to get gnarly at Havasu! Special thanks to @thevaultproscooters for making this event possible! ??????? #GetBuck #sovereignofstreet #TVPS #Sovstreet #scootering #peakscootco,2017-09-01T01:33:47.000Z,Friday,56300,291,6,True,https://www.instagram.com/p/BYeuj9MARA5/?taken-by=mrryanupchurch,2,1271,1353,night
mrryanupchurch,The @sovereignofstreet Open Qualifier is right around the corner - who thinks they got what it takes to join the main event in Havasu!? ????? #TVPS #scootering #sovereignofstreet #sosopen,2017-08-28T21:52:52.000Z,Monday,56300,291,4,False,https://www.instagram.com/p/BYWm5QhAU2k/?taken-by=mrryanupchurch,1,1271,329,night
mrryanupchurch,Felt good to be back on the #MiniMega this week! Here's a quick one before the sun went down yesterday ? Thanks @woodwardscooter for making experiences like this possible! ?- @mike.stasiuk @thevaultproscooters @peakscootco #scootering #TVPS #GetBuck #PeakScootCo,2017-08-26T16:16:09.000Z,Saturday,56300,291,5,True,https://www.instagram.com/p/BYQ2xY0AF6E/?taken-by=mrryanupchurch,4,1271,5555,evening
mrryanupchurch,Sunday cruise in downtown West Chester with @ericsilv3r behind the lens ??????? @thevaultproscooters @peakscootco #scootering #TVPS #sundayfunday #croozin #GetBuck,2017-08-21T01:28:46.000Z,Monday,56300,291,5,True,https://www.instagram.com/p/BYCZPpNAuQe/?taken-by=mrryanupchurch,3,1271,6112,night
mrryanupchurch,"I hit the road with @cooperklaar for a little over a week with no plan, scooters, and an itch to head South at the beginning of Summer. Just finished up edits and animation - Road To San Diego is coming soon! ???????
@thevaultproscooters
@peakscootco #GetBuck #Scootering #TVPS #edgebrandagency #animation #roadtosandiego",2017-08-19T11:04:26.000Z,Saturday,56300,291,6,True,https://www.instagram.com/p/BX-RiKeA_wl/?taken-by=mrryanupchurch,3,1271,1005,midday
mrryanupchurch,"@thevaultproscooters NW Tour Pt 2 just dropped, full of summer vibes from the whole #TVPS crew and I! (Edited and animated by yours truly) ????? #TVPS #scootering #losttapes #pnwsummer #washington",2017-07-26T01:11:27.000Z,Wednesday,56300,291,6,False,https://www.instagram.com/p/BW_amCUgUX7/?taken-by=mrryanupchurch,1,1271,352,night
mrryanupchurch,"Sunset vibin' ??????? Random illustration I got groovin' on between some editing and design work. Basically, I ?? scooters. #Scootering #GetBuck #Scootersbro #design #illustration",2017-07-24T21:49:11.000Z,Monday,56300,291,5,False,https://www.instagram.com/p/BW8epu4gNdH/?taken-by=mrryanupchurch,0,1271,782,night
mrryanupchurch,Whip to tail grab just before the grab ? ?? Shot by @cooperklaar while on the road through California filming for a @thevaultproscooters video! #scootering #scootersbro #GetBuck #townpark #oakland,2017-07-20T23:16:38.000Z,Thursday,56300,291,5,False,https://www.instagram.com/p/BWyVeqwgTqA/?taken-by=mrryanupchurch,2,1271,1021,night
395north,"Soaking up every bit of summer while I can. ••• Mammoth Lakes, CA
#adventurebeckons #",2017-09-11T03:33:35.000Z,Monday,56100,618,2,False,https://www.instagram.com/p/BY4sOLiAhcF/?taken-by=395north,0,846,2357,night
395north,"Weekend vibes are strong tonight.... and so is the baby hand shadow in the middle. ••• Red Rock Canyon, CA
#adventurebeckons #bajadesigns",2017-09-09T03:24:07.000Z,Saturday,56100,618,2,False,https://www.instagram.com/p/BYzhjEHgzLZ/?taken-by=395north,0,846,1599,night
395north,"Hazy with a touch of smoke... but who can say no to a white sand beach, even if it's miles from the ocean? ....Update for all those that ask: I once asked a kind woman where something was and she politely responded ""It's like the Isla de Muerta on Pirates of the Caribbean that cannot be found, except by those who already know where it is hidden"". I absolutely loved this polite yet mischievous response because it lite a fire under my ass to find the spot and it became a fantastic adventure. #adventurebeckons ••• SoCal",2017-09-06T16:00:41.000Z,Wednesday,56100,618,1,False,https://www.instagram.com/p/BYtJvtCAKbQ/?taken-by=395north,0,846,1680,evening
395north,"Smokey sky's over the Sierra can be be a beautiful reminder of something dangerous. Be extra careful with those campfires and think about the thousands of firefighters putting their lives on the line as the west burns. Be safe Nathan. ••• Sierra Nevada, CA",2017-09-05T03:27:05.000Z,Tuesday,56100,618,0,False,https://www.instagram.com/p/BYpOtU2gu0A/?taken-by=395north,0,846,1498,night
395north,"No labor today. Just shade and a nap after playing this weekend. ••• California, USA? #adventurebeckons #",2017-09-04T23:43:06.000Z,Monday,56100,618,2,False,https://www.instagram.com/p/BYo1E0-AzY3/?taken-by=395north,0,846,947,night
395north,"Hanging with the ancients.....If you visit, respect these delicate structures.
Mono Lake has been around for at least 760,000 years, but man dramatically altered it in under half a dozen decades. Between 1941 and 1990 Los Angeles drained Mono Lake 45 vertical feet, cutting it's volume in half. As a result, alkaline sands and formerly submerged tufa towers became exposed, the water salinity doubled, and Negit Island became a peninsula, exposing the nests of California gulls to predators (such as coyotes), and forcing the gull colony to abandon this site. Our impact on the environment is crazy when you evaluate the changes over decades or centuries. ••• Mono Lake, California

#adventurebeckons #
#monolake",2017-09-01T02:21:10.000Z,Friday,56100,618,3,False,https://www.instagram.com/p/BYez_ByAwcu/?taken-by=395north,0,846,2184,night
395north,"Someone once tried to convince me that perfection doesn't exist.... Seriously? I think he was missing out on life. ••• Inyo National Forest, California.",2017-08-30T03:24:39.000Z,Wednesday,56100,618,0,False,https://www.instagram.com/p/BYZxqKRAXft/?taken-by=395north,0,846,1838,night
395north,"The only house I can afford in LA. On the bright side, it's paid off, all of the land is free, and it has the best views ever. #publiclands",2017-08-29T15:37:16.000Z,Tuesday,56100,618,1,False,https://www.instagram.com/p/BYYgtOFAqxQ/?taken-by=395north,0,846,1484,midday
395north,"I'm looking forward to standing in river and staring at the stars all night. ••• Owens River, Bishop Ca
#adventurebeckons #",2017-08-27T02:52:10.000Z,Sunday,56100,618,2,False,https://www.instagram.com/p/BYR_jo7g81H/?taken-by=395north,0,846,1992,night
395north,"A rare photo of me...sort of. Contrary to many IG theorists, I do exist ?. #noselfies #adventurebeckons",2017-08-25T21:43:15.000Z,Friday,56100,618,2,False,https://www.instagram.com/p/BYO3aMWgGxI/?taken-by=395north,0,846,1164,night
395north,"My preferred tire and wheel color...""Trail Dust"". What trails are you hitting this weekend? I'm thinking about maybe roaming around the west side of the Sierra or maybe even Big Bear.
@bfgoodrichtires #bfgoodrichtires #driverenough",2017-08-25T21:38:50.000Z,Friday,56100,618,2,False,https://www.instagram.com/p/BYO2535gknx/?taken-by=395north,1,846,649,night
395north,"This is part of our history and our nations heritage that demands respect. Who else is going to the Ridgecrest Petroglyph Festival? Check out Maturango.org or visit @petroglyphfestival ••• Eastern California.
#adventurebeckons #",2017-08-25T03:21:15.000Z,Friday,56100,618,2,False,https://www.instagram.com/p/BYM5S6WAHPp/?taken-by=395north,1,846,1935,night
mileposts,"? Do you ever have those days/runs where there is an internal battle as to whether you should or shouldn't run? One voice says - ugh I'm tired and another voice says - stop being lame, just go. Then the first voice says ugh whhhhy do you do this to yourself - it's not fun at all AND then the other voice chimes in telling you to go cause you know you will feel better when it's finished and be happy you ran because you really love running! ? 7 miles - 8:55, 9:01, 8:56, 8:52, 8:14, 7:50, 7:39 ?? #irunthisbody #thankful #ihavearunnersbody #shutupandrun",2017-09-11T20:36:57.000Z,Monday,55900,521,4,False,https://www.instagram.com/p/BY6hVkZA9ZA/?taken-by=mileposts,0,2336,678,night
mileposts,? What TEAM are you rooting for today!?! ?? #HTTR #redskins #redskinsnation,2017-09-10T18:30:23.000Z,Sunday,55900,521,3,True,https://www.instagram.com/p/BY3uDqLAN-k/?taken-by=mileposts,0,2336,4764,evening
mileposts,Yay!! Today was ?? soooooooo beyond excited to bike around Leesburg with this Carlton Mixte 8 beauty from @raleighbicycles ?? What should I name him/her!?!?! #irunthisbody #runbikerun #raleighbikes #girlswhocycle #onabike,2017-09-10T01:01:00.000Z,Sunday,55900,521,5,False,https://www.instagram.com/p/BY119tIAmL8/?taken-by=mileposts,1,2336,918,night
mileposts,Runners HIGH is a real thing!!! It may not happen on a run AND on days when your run is ?you may want to punch people in the face who say OMG running is just the bestest I had the most amazing run today {though that's totally frowned on so no punching #makelovenotwar ?} I swear there is a real high that comes from knowing that you just pushed through a bazillion miles {whatever that number is to you} when you weren't even sure you could make it a mile... that's runners high...the sweet exhausted blissed out feeling you get right before you fall asleep sitting up straight on the couch ?? Thanks for all your sweet comments on my post earlier - @instagram is cool - makes me feel not alone in this world when everyone else is like meeeeeee too! ??? #runnerssticktogether #irunthisbody #longrunbliss #ihavearunnersbody,2017-09-08T23:47:26.000Z,Friday,55900,521,5,False,https://www.instagram.com/p/BYzIwDYhsh0/?taken-by=mileposts,1,2336,927,night
mileposts,"Do you HATE running? Yeah me too! But I also LOVE it. If you find yourself discouraged about how hard it is and wonder WHY all these people are constantly saying how much they love it and how great they feel and yadayadayada and you are sitting there thinking am I the only person that sucks at running?! I'm telling you - you AREN'T alone. Running is hard. I've been running marathons since 2003 - I would have thought that 14 years later I'd be able to bust out 18 miles like it was NBD.....that's not my reality and it might not be yours either. Running DOES make me HAPPY and I do love it but that doesn't mean I'm happy every second during it and it doesn't mean I LIKE it every day. You do what you have to do, to do what you want to do. And what I want to do is run marathons, so I keep on keeping on and put one foot in front of the other even when it sucks ??? #irunthisbody #athletesunfiltered #ihavearunnersbody",2017-09-08T16:30:49.000Z,Friday,55900,521,3,True,https://www.instagram.com/p/BYyWyFrBn0G/?taken-by=mileposts,0,2336,6054,evening
mileposts,When in doubt RUN it out ?? Happy Friday friends!! Where will you be running or racing this weekend!? #irunthisbody #ihavearunnersbody,2017-09-08T10:36:39.000Z,Friday,55900,521,2,False,https://www.instagram.com/p/BYxuQK9hRS3/?taken-by=mileposts,0,2336,736,morning
mileposts,11 years ago today I learned what it meant to have your heart live outside of you ?? 9 months felt like an eternity but some how 11 years has felt like a blink ?? Happy 11th birthday to my favorite girl in the entire world. How lucky I am that you are mine forever and ever. ??@chloerainebeal #motherhood #chloeraine #truelove #thisis11 #soyousayitsyourbirthday,2017-09-08T00:12:10.000Z,Friday,55900,521,5,False,https://www.instagram.com/p/BYwmyUOB046/?taken-by=mileposts,1,2336,1338,night
mileposts,"Have a moment? Let's chat! ??Do people ever ask you WHYYYY you run?? ?

Today I was thinking about that question....I go on runs I don't always feel like doing or push myself in workouts when I'd rather be home drinking wine, watching tv or sleeping because running makes me crazy, freaking, high as a kite, smile so hard my face hurts HAPPY. That's WHY I keep running year after year. The running and the races....the people and the places.....that's where I feel most at home with who I am. I am a runner, that's why I RUN. Why do YOU run? #irunthisbody #ihavearunnersbody",2017-09-06T23:39:33.000Z,Wednesday,55900,521,2,False,https://www.instagram.com/p/BYt-QjEgnjE/?taken-by=mileposts,0,2336,1547,night
mileposts,How I feel today. Sassy with a side of sassy. The B is for BEAL ? #wemakerunningfun #irunthisbody,2017-09-06T11:38:54.000Z,Wednesday,55900,521,2,False,https://www.instagram.com/p/BYsryZHA7C-/?taken-by=mileposts,0,2336,521,midday
mileposts,Hat game STRONG ???? #irunthisbody #gymandtonic,2017-09-05T22:35:16.000Z,Tuesday,55900,521,2,False,https://www.instagram.com/p/BYrSGxkA09A/?taken-by=mileposts,0,2336,743,night
mileposts,"6.2 miles ?{full details on @Strava - link in my profile} ?""How strange that the nature of life is change, yet the nature of human beings is to resist change. And how ironic that the difficult times we fear might ruin us are the very ones that can break us open and help us blossom into who we were meant to be."" Elizabeth Lesser #irunthisbody #runningthoughts",2017-09-05T18:10:19.000Z,Tuesday,55900,521,2,False,https://www.instagram.com/p/BYqzyOVAwCg/?taken-by=mileposts,1,2336,823,evening
mileposts,Ohhh heeey! I know that girl running in the sand ?? I'm convinced there is a mathematical equation that comes in to play during race weekends ? the greater the fun - the quicker the weekend goes! Amiright or amiright?! Happy Labor Day ?? #irunthisbody #rnrvirginiabeach #rnrvb #iliketopartyandbypartyimeanrun,2017-09-04T23:46:35.000Z,Monday,55900,521,4,True,https://www.instagram.com/p/BYo1ePZgrKr/?taken-by=mileposts,0,2336,4200,night
gofitjo,"""Practice listening to your intuition, your inner voice; ask questions; be curious; see what you see; hear what you hear; and then act upon what you know to be true. These intuitive powers were given to your soul at birth."" - Clarissa Pinkola Estes
???????
It's a constant practice to have to listen to that inner voice especially when, as a woman, everyone around you has an opinion of who or what you should be. People tell you in order to be beautiful you have to look a certain way and in order to be fit and healthy you must move a certain way. ?Living up to someone else's standards and expectations wears down on the soul. It traps you into believing less of yourself, seeing less in yourself and living below your potential.? So what if you stopped living your life trying to meet these expectations and started to define and create your own?
???????
Be yourself. ??Let out that self that hides away under the expense of other's approvals and allow the magic of who you are be free. ?? #nineforwomen #ninerevolution2017 #relentlesslybeautiful",2017-09-11T03:39:52.000Z,Monday,54700,553,3,False,https://www.instagram.com/p/BY4s8N-jNA3/?taken-by=gofitjo,0,1422,1512,night
